tourist_destination,review_post
Igorot Stone Kingdom,"Although some parts are still under construction, The family enjoyed the place. Nice place for taking photos. Igorot culture."
Igorot Stone Kingdom,"Ok for kids I guess. This is about as fake as it comes. All the statues are plastic and the whole thing seems contrived with a complete lack of igorot presence (apart from vendors hiring igorot dress for 50 pesos).  The fake ""castle"" may appeal to kids who can pretend they are kings and queens.The cafe at the top of the ""castle"" is ok and offers turon, cheese sticks, kikiam at 20 pesos a piece. Sadly there was no BBQ left"
Igorot Stone Kingdom,"Beautiful piece of work but other than that, it’s just some rocks and stones stacked up together, in some standards, this may fail due to some safety reasons like railings and other caution signs particularly to the little bridge across."
Igorot Stone Kingdom,Enough space for the number of tourists with kind and helpful staff
Igorot Stone Kingdom,Nice place and IG Worthy posts!Affordable entrance fee too!Prepare for short climbs though. 😇😂😅
Igorot Stone Kingdom,"Place is best to visit if you visit other locations around the area like farmer's daughter and the village. However, the structures doesn't give the IP vibes due to roman and european archi structures. Place is still on ongoing improvement. You can get a picture of the St Bernard dog stationed there or you can dress up as a native. Make sure to grab either strawberry or ube flavored taho at the entrance."
Igorot Stone Kingdom,Great view and we only climbed one half of the whole place. The place can get a bigger in the future because of ongoing construction.
Igorot Stone Kingdom,It literally is made if stone. Its better if you visit the place during dry season. It has its own parking but its is too high to climb for common cars. Neighboring parking costs Php 100.
Igorot Stone Kingdom,See for yourself beautiful stone structures made by Baguio's Local Residents...Entrance fee at 100 pesos per person.
Igorot Stone Kingdom,Just an amazing display of native art/architecture!  Pictures I'd seen prior to visiting cannot do justice to the enormity of this place!
Igorot Stone Kingdom,Parking is very limited. Other parking costs PHP 100. Not very encouraging to bring own Car.
Igorot Stone Kingdom,Perfect only for Commuters there are no Parking Lot for Tourist and the Police Outside are Vigorous to Apprehend all the Vehicles Outside the Stone Kingdom...😡😡😡😡
Igorot Stone Kingdom,Another bucket list you can add when you visit the summer capital of the Philippines - Baguio City. Something new to enjoy. Entrance fee is a bit costly which is 100 for adult and it tends to be a bit crowded during weekends. It would be best to visit this place during weekdays and in the morning. There's also a cafe on top of it which you will enjoy the full scenery of the place.
Igorot Stone Kingdom,The stone constructed amazinglyCozy surroundingsQuite a bit crowded during our visit because it was 12nn. If  you plan to make a visit I highly recommend to get there early to enjoy the area and for sure you will gonna get the best shoot for Instagram  😉
Igorot Stone Kingdom,"Place is good for pictures, you can pay for an igorot atire for like 50php, and donate money to booths and real igorots for a picture"
Igorot Stone Kingdom,Nice view but the parking fee is to much 100 pesos flat rate
Igorot Stone Kingdom,It's one of the nicest attraction in Baguio. Must visit. Built in mostly white stones.
Igorot Stone Kingdom,This new park is awesome and spacious. Another site that must be enjoyed while in Baguio furlough.
Igorot Stone Kingdom,What to expect? E di stones! 😁👍
Igorot Stone Kingdom,"For 100 pesos entrance fee, sulit naman since okay ung view even if construction still on going. Instagramable place din. Medjo crowded lang when we went there."
Igorot Stone Kingdom,On going construction. Expensive entrance fee.. good place for picture taking especially if you have the time and energy to go higher and capture the whole development. Igorot costume as well available in cheaper price.Nov. 2021
Igorot Stone Kingdom,"Mainit, go here early so youll have parking space. Make sure you have energy coz its mostly climbing and more climbing. Better if you have your own water. Entrance is 100p for adults and 80 for kids, 3yo below is free"
Igorot Stone Kingdom,Still a work in progress. Crowd control should be better.Picturesque area.
Igorot Stone Kingdom,Another tourist attraction in Baguio. There is a ₱100 entrance fee for adult and ₱50 for children. You need to have energy when you visit this place because it's going up. The architectural is nice and you have to photograph the place in landscape to appreciate. There are some food stalls inside selling strawberry flavored taho and ice cream and fresh strawberry.
Igorot Stone Kingdom,"Amazing manmade tourist spot i’ve ever seen, can’t imagine how long did they build it"
Igorot Stone Kingdom,Igorot Kingdom. The place was just new and under construction. Typical story of the Igorot's culture and means of living which is gold mining.
Igorot Stone Kingdom,Great spot for photos. Still under construction but looking good. Will come back after a year or two.
Igorot Stone Kingdom,Very accommodating and amazing place to explore everyday nice place to view it
Igorot Stone Kingdom,"Great for tourism, try it when you are here in baguio, enjoy the view and have fun."
Igorot Stone Kingdom,"I think this place is a total ripoff for its entrance price. Sure, it's affordable but comparing its rates from other spots this place is a total ripoff. It's not even finished. First reaction is it's like from the medieval period and not an Igorot kingdom. Nice to see just for curiosity and for the experience of coming here."
Igorot Stone Kingdom,Love it but it is not finished yet I hope that it will be finished when we go there again.
Igorot Stone Kingdom,New place to visit in Baguio. Still in the process of conatructing the upper part of the structure.
Igorot Stone Kingdom,The place is so relaxing to visit. Inside the place has a milk tea shop located at the very top.
