tourist_destination,review_post
Lion’s Head,This is a marker thst tells you that you are now entering baguio city. Enjoy take some pictures and have some fun. Just make sure to clean up your mess once you start again. Better yet just tale many pictures as you can. Make as many momories as you can. And leave nothing but foot print no trash.
Lion’s Head,Good experience. We're lucky that Kennon road already opened after the earthquake incident this July 2022. None much are affected in Baguio.
Lion’s Head,Perfect time to visit around 2pm weekdays not that much of people taking photos …More
Lion’s Head,If you want picturesque views and historical settings in Benguet... this is one of them 💕
Lion’s Head,You can find out that you are fairly close to the summer capital of the Philippines at this location.Lion's Head is better to be visited on Normal Days and you should have your own car or service
Lion’s Head,One of the iconic and most visited tourist spots in Baguio. One can say that you should visit this place when you go to Baguio.There were a lot of people when we visited. There were also taho and ice cream vendors.
BenCab Museum,"Very nice museum. I enjoyed seeing arts plus a good view of a hill and trees in one of the veranda of the museum. If you're already hungry, you can order a snack at their Cafe Isabel located at the ground floor of the building. …More"
BenCab Museum,Really glad to have finally visited this place. I wouldn't wonder why sir Ben Cabrera is a National Artist. His works are magnificent and his taste on art is impeccable. Really glad the place has expanded so you get to enjoy and appreciate different types and media of art. Totally worth the time and effort. …More
BenCab Museum,"We bought an entrance ticket for 150pesos each. If you are fond of paintings, you can enjoy this place. If you want to eat in the restaurant inside the museum, make sure to bring enough money because 1 meal cost around 200pesos. When I asked the cashier how much is the bottled water, she didn't answer me. That's why I gave 4 stars😅 By the way, the bottled water cost 60pesos each😁"
BenCab Museum,It looks so good inside the museum. Taking videos and pictures with flash is not allowed though.It's also hard to get a taxi/grab there so I recommend that you bring your own car.
BenCab Museum,Must see when in Baguio for those in the art scene. They also have good cafe restaurant. Allocate a full day to tour the place and enjoy the experience the artist has brought to his guests.
BenCab Museum,"Interesting collection. I did really like some of the paintings. The view outside is also beautiful. There is a cafe at the lowest floor, will definitely try it next time."
BenCab Museum,BenCab Museum is a great place especially for art lovers like me. It houses several galleries of different artists and exhibits and a nice place for venue shows. It also has a nice café and beautiful farm and garden below the premises.• Parking Space: Ample• Staff: Super Friendly and Nice• General Admission: ₱150They are open Tuesdays to Sundays at 9AM to 6PM. Last entry for the museum is at 5:30 PM.PS: Make sure not to touch the artworks! 🙂
BenCab Museum,"This museum is very informative and of course beautiful and meaningful paintings. It has a cafe and something like mini pond that has ducks and fish which you can feed (can be bought from cafe) them. There is also a souveneir shop. Overall, it has a nice view and very calmly ❤Entrance Fee? Yes. Php150 per personCafe food price? Ranges from Php100 to Php300"
BenCab Museum,"If you are into art or just want to take artsy or hashtag cultured photos. You must visit Bencab! For only 150pesos you can enjoy various paintings from BenCab himself and other local artists.After touring around the museum and immersing yourself in art. You can take a seat on their café and order a food. The food tastes so good!! Actually, no restaurant or cafe failed me in Baguio!"
BenCab Museum,"This place is awesome. The main highlight of my Baguio trip. It features tributes to the work and life of the National Artist Benedicto Cabrera as well as highlights the history of his art. Also displayed are relics from the natives of the area.You can spend hours immersed in it all and afterwards relax and recharge at the cafe and garden at the lower deck. A bit pricey but of course taking it all in with the view makes every bite worth it. Had pares, bulalo, and basil pasta. Will definitely come back the next time we visit Baguio."
