tourist_destination,review_post
Lion’s Head,its a best time to visit the lions head now a days less traffic and less vistor due of the closure of kenon road
Lion’s Head,"Nice photo opportunity, but since there is a lot of cars parked, the traffic moves slowly."
Lion’s Head,big lion head made out of a rock
Lion’s Head,Big lion head and scenery thats about it.  I wasnt amazed by the structure of the head though its better to sit in your car or commute and view it from there.
Lion’s Head,See the behemoth guarding the path way to the top. Ask the guardian and she will granted you a blessed journey.
Lion’s Head,Good place to visit in baguio
Lion’s Head,Nice view
Lion’s Head,2003 Ate Titah with travel kid see touch to long Bulacan cool zzz hahaha.
Lion’s Head,Big looks small on picture
Lion’s Head,Landmark  and has little stalls that people can purchase stuff from. Also  has a nice view.
Lion’s Head,Nice view
Lion’s Head,The new Look of the Lion Head
Lion’s Head,One of the tourist spot in baguio 🤩
Lion’s Head,SOP photo op for first timers in Baguio as well as those who enjoy road trips.
Lion’s Head,Too crowded I wish they make a platform for proper play to take photos and they limit the people going up to.the face of the lion to prevent inconvenience to other people who are also taking pictures.
Lion’s Head,Very interesting.
Lion’s Head,It's a head of lion. What more can i say. 😂
Lion’s Head,This will be a 5 star if local govt can maintain the beauty of this heritage.
Lion’s Head,Not much parking at this place . Just a quick stop for a quick picture then get out of the way for others.
Lion’s Head,Ok s alright …More
Lion’s Head,Crowded when we were there. Quite a nice experience. Will definitely go back.
Lion’s Head,nice view and good spot for picture taking signature spot in baguio city
Lion’s Head,Perfect beautiful monument!
Lion’s Head,This is the 1st stop when you visit Baguio City. Nice place for photo ops.
Lion’s Head,"clean, helpers with vest visible, they assist traffic and visitors to the area"
Lion’s Head,BIG🦁
Lion’s Head,Still the figure you think of when you go to Baguio.. I always stop over here to buy strawberry Taho..
Lion’s Head,I last saw it in long year ago brings back memories
Lion’s Head,Love it. Especially with sunset view
Lion’s Head,A good landmark to have your picture take  when going to Baguio for the first time
Lion’s Head,Nice Lions Face …More
Lion’s Head,Symbolizes the power and strength of builders of this road and the fearless of riders who rode this way
Lion’s Head,After the long ride from manila you're 9km away from the city proper
Lion’s Head,"Its so iconic, you dont go to baguio without taking a pic with ut"
Lion’s Head,I liked it I love it
Lion’s Head,Nice
Lion’s Head,"They're repainting it now, but its still glorious as always."
Lion’s Head,Still there for tourist...
Lion’s Head,"On the way to Baguio, our guide suggested this place. Another place with beautiful views."
Lion’s Head,Nice place to unwind and enjoy the view
Lion’s Head,A monumental landmark that screams baguio. This place needs more parking spots tho.
Lion’s Head,"People, mostly visitors just park as they like without regard to other motorists."
Lion’s Head,looks like a gay gorilla
Lion’s Head,This is a must stop on kennon road going to Baguio. I just hope the place can be developed better.
Lion’s Head,Cool artwork and place but i didn't like it's new paint
Lion’s Head,"Nice to be here if not peak season...During peak season, parking area is the problem here."
Lion’s Head,Pic only lion's head
Lion’s Head,So big head of Lion...there are so many shops around here and the view is truly magnificent!
Lion’s Head,@lions head
Lion’s Head,Nice place but road is bit scary hehe
Lion’s Head,still iconic when going to baguio
Lion’s Head,Amazing
Lion’s Head,Well worth a visit family really enjoyed there time there..
Lion’s Head,"A statue located at Kenon Road, Benguet, a lot of souvenir items and food vendors beside the lion head statue."
Lion’s Head,Not sure how much of the lion is a natural formation but it is cool the way it is painted.
Lion’s Head,A bit tacky.. 😂 But worth the stop for a photo or two if you passing by.
Lion’s Head,Its ok but?! really tourist attraction with That Davies sign no nono
Lion’s Head,I love it yet right now its not too accessible because the road start to landslide.
Lion’s Head,Fun exciting specially going up on my mt bike
Lion’s Head,"Its under repainting job at the moment, thats why its not worth the drive just to have picture here"
Lion’s Head,Nice place. It was always been visited by tourists
Lion’s Head,Good place before you reach your rest house
Lion’s Head,Its not that special. Just take a picture or group selfy then get going
Lion’s Head,repainted with off color palette.crowded.wasnt able to retain the original lion
Lion’s Head,The Kennon Road is closed
Lion’s Head,"There are so many people who have settled selling goods, not very safe for picture taking since there are so much people"
Lion’s Head,Very beautiful 🤩 place... relaxing...
Lion’s Head,I had a taste of the strawberry taho here. Very delicious!
Lion’s Head,Stop over at Lions Head
Lion’s Head,Nice place to visit and great view of the canyon!
Lion’s Head,What's a first trip to Baguio City without a Rotary Club Lion selfie?
Lion’s Head,A little weird but whatever works for the province. Huge.
Lion’s Head,Still appreciate the old lion's head but a definite tourist attraction
Lion’s Head,"Not enough conveniece for tourists.No restaurant,  place to hangout"
Lion’s Head,Nice place …More
Lion’s Head,Worth seeing
Lion’s Head,Stunning View along Marcos highway!
Lion’s Head,The first landmark you'll see when entering baguio via kennon road..
Lion’s Head,Your way to baguio syempre hehe perfect place to take a break
Lion’s Head,It a traditional place to have good photos
Lion’s Head,Repainted in original color
Lion’s Head,The Jurassic park among locals and tourists loves it as well. Lovely
Lion’s Head,Lions head …More
Lion’s Head,"When you see this landmark, you ate definitely in Baguio!"
Lion’s Head,Too crowded. Not safe if have kids. Limited parking lot.
Lion’s Head,Nice place with lot’s of nature around
Lion’s Head,Famous landmark going up to the Summer Capital of the Philippines.
Lion’s Head,The food satisfy my cravings. The place is near & clean
Lion’s Head,A nice landmark of Baguio City worth a post on FB :)
Lion’s Head,Nice view
Lion’s Head,Its nice to be back again.
Lion’s Head,Landmark :)
Lion’s Head,"Visitors, please dont leave your trash in the lion's mouth. Wag naman balasubas please."
Lion’s Head,Always a beauty.
Lion’s Head,breathtaking.
Lion’s Head,Because so nice the place
Lion’s Head,Just for picture taking..
Lion’s Head,Nice place to visit
Lion’s Head,Adventure souvenirs
Lion’s Head,Historical Marker along Kenon Rd. A must stop for every visitor tourist local or foreign
Lion’s Head,Nice view
Lion’s Head,The water waste from the public toilet flows right into the street drain. Yuckee!
Lion’s Head,it's okay.
Lion’s Head,"Everyone was taken some picture to this sructure to tell everyone that they are in baguio, but this lion head head was cosntruct by the lion club"
